encounter_key,gimmick_type,user_party_slot,required_item_key,unlock_expression,ai_activation_policy,runtime_feature_required,runtime_status,fallback_behavior,activation_test,design_reason
ENC_TOHOKU_REF_0989,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0990,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0991,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0992,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0993,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0994,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0995,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0995: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_037 (G3/M37 object:7 @(17,39))のTOHOKU_BATTLE_SEARCHER_REMATCH_BLACKBELT。SINGLEの対処順として、先発[ドロバンコ＝防御上昇]→中核[コジオ＝耐久]→切り札[ダンゴロウ＝行動保証]の順で物理圧力と優先技を明示し、特殊受け一枚で完封されない崩し順を作る。構成候補=ドロバンコ・ワンリキー・コジオ・ダンゴロウ。 高難度・多様性改訂では先"
ENC_TOHOKU_REF_0996,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0996: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_037 (G3/M37 object:7 @(17,39))のTOHOKU_BATTLE_SEARCHER_REMATCH_BLACKBELT。SINGLEの対処順として、先発[ドロバンコ＝防御上昇]→中核[コジオ＝耐久]→切り札[メリープ＝速度操作]の順で物理圧力と優先技を明示し、特殊受け一枚で完封されない崩し順を作る。構成候補=ドロバンコ・ワンリキー・コジオ・メリープ。 高難度・多様性改訂では先発・"
ENC_TOHOKU_REF_0997,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0998,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0999,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0999: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_042 (G3/M42 object:4 @(14,48))のTOHOKU_BATTLE_SEARCHER_REMATCH_PICNICKER。SINGLEの対処順として、先発[アブリー＝高速切り札]→中核[ミニーブ＝特殊草]→切り札[メグロコ＝威嚇]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=アブリー・メリープ・ミニーブ・メグロコ。 高難度・多様性改訂では先発制御・物理"
ENC_TOHOKU_REF_1000,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_1000: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_042 (G3/M42 object:4 @(14,48))のTOHOKU_BATTLE_SEARCHER_REMATCH_PICNICKER。SINGLEの対処順として、先発[アブリー＝高速切り札]→中核[ミニーブ＝特殊草]→切り札[モグリュー＝砂と除去]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=アブリー・メリープ・ミニーブ・モグリュー。 高難度・多様性改訂では先発制"
ENC_TOHOKU_REF_1001,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; AI_FULL_SMART uses only disclosed battle state and normal switch/item logic.,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,This row is already the deterministic normal-battle path; no mechanic state is allocated.,"Expected-battle and legality cases verify no special activation, no locked item, and source-owned defeat/rematch cleanup.","Task01 selected NONE for this identity/map; tactical density comes from roles, fixed levels, legal items and AI rather than a special mechanic. VEGA_PHYSICAL_01_037 (G1/M37 object:9 @(24,31))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[ファントマ＝特殊崩し]→中核[グレンアルマ＝低速切返し]→切り札[メタグロス＝切り札]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=ファントマ・ドドゲザン・グレンアルマ・メタグロス。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_1001固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_1002,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_1003,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_1004,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_1004: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_020 (G3/M20 object:0 @(34,17))のTOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER。DOUBLEの二体同時展開として、先発[タマンチュラ＝特殊低下]→中核[グルトン＝物理入門]→切り札[リープン＝御三家の基本対面]の順で水圧と速度操作を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=タマンチュラ・キャタピー・グルトン・リープン。 高難度"
ENC_TOHOKU_REF_1005,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_1005: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_020 (G3/M20 object:0 @(34,17))のTOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER。DOUBLEの二体同時展開として、先発[タマンチュラ＝特殊低下]→中核[アクタシ＝御三家の基本対面]→切り札[キャタピー＝速度低下]の順で水圧と速度操作を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=タマンチュラ・ファマー・アクタシ・キャタピー。 高難"
ENC_TOHOKU_REF_1006,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_1006: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_037 (G3/M37 object:3 @(11,24))のTOHOKU_BATTLE_SEARCHER_REMATCH_LASS。SINGLEの対処順として、先発[コジオ＝耐久]→中核[エビワラー＝優先技と弱点返し]→切り札[アブリー＝高速切り札]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=コジオ・ワンリキー・エビワラー・アブリー。 高難度・多様性改訂では先発・bre"
ENC_TOHOKU_REF_1007,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_1007: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_037 (G3/M37 object:3 @(11,24))のTOHOKU_BATTLE_SEARCHER_REMATCH_LASS。SINGLEの対処順として、先発[コジオ＝耐久]→中核[モグリュー＝砂と除去]→切り札[ダンゴロウ＝行動保証]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=コジオ・メグロコ・モグリュー・ダンゴロウ。 高難度・多様性改訂では先発・breaker"
ENC_TOHOKU_REF_1008,MEGA,6,ITEM_KEY_SCIZORITE,VEGA_HALL_OF_FAME && RUNTIME_MEGA_TRAINER_READY,"Only slot 6 may Mega Evolve, once, after entering a readable attack/cleaner window; do not read unrevealed player moves, item, or intended switch.",FEATURE_TRAINER_MEGA_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/pair validation fails, keep slot 6 in base form, replace the stone with an evidence-backed legal role item at final integration, and run the same six-member normal party; never partially transform.","Eligible species/stone pair at slot 6; one activation maximum; verify base-form fallback, switch/faint, battle end, loss, and save/reload cleanup with no state leakage.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. Identity-linked Mega ace at slot 6; party remains a complete normal six-member battle without transformation.
ENC_TOHOKU_REF_1009,MEGA,6,ITEM_KEY_GARCHOMPITE,VEGA_HALL_OF_FAME && RUNTIME_MEGA_TRAINER_READY,"Only slot 6 may Mega Evolve, once, after entering a readable attack/cleaner window; do not read unrevealed player moves, item, or intended switch.",FEATURE_TRAINER_MEGA_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/pair validation fails, keep slot 6 in base form, replace the stone with an evidence-backed legal role item at final integration, and run the same six-member normal party; never partially transform.","Eligible species/stone pair at slot 6; one activation maximum; verify base-form fallback, switch/faint, battle end, loss, and save/reload cleanup with no state leakage.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. Identity-linked Mega ace at slot 6; party remains a complete normal six-member battle without transformation.
ENC_TOHOKU_REF_1010,DYNAMAX,6,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_DYNAMAX_TRAINER_READY,"Only slot 6 may enter the dedicated context for exactly three active turns at a readable endgame window; legal targeting only, no hidden-information read.",FEATURE_TRAINER_DYNAMAX_CONTEXT,NEEDS_FINAL_CODEX_INTEGRATION,"If dedicated context or runtime gate is unavailable, do not alter HP or moves; continue the same six-member battle in normal form.","Activate only slot 6; preserve HP ratio; convert moves/targets legally; expire after exactly three active turns; restore all state on switch/forced switch/faint, battle end, loss, and save/reload.","TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. Rare postgame three-turn pressure window on slot 6; Protect, switching, resist pivots, and speed control remain counterplay."
ENC_TOHOKU_REF_1011,MEGA,6,ITEM_KEY_KANGASKHANITE,VEGA_HALL_OF_FAME && RUNTIME_MEGA_TRAINER_READY,"Only slot 6 may Mega Evolve, once, after entering a readable attack/cleaner window; do not read unrevealed player moves, item, or intended switch.",FEATURE_TRAINER_MEGA_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/pair validation fails, keep slot 6 in base form, replace the stone with an evidence-backed legal role item at final integration, and run the same six-member normal party; never partially transform.","Eligible species/stone pair at slot 6; one activation maximum; verify base-form fallback, switch/faint, battle end, loss, and save/reload cleanup with no state leakage.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. Identity-linked Mega ace at slot 6; party remains a complete normal six-member battle without transformation.
