battle_id,phase,category,trainer_name,location,battle_format,difficulty,party_slot,active_party_size,species,level,form,ability,nature,item,move1,move2,move3,move4,ev_profile,iv_floor,role,gimmick_user,implementation_note,gimmick_type,gimmick_trigger,ai_rank,trainer_items,reward,unlock_condition,source_url,design_note
PAST_DAIGO_MIKURI,本編・6個目後,イベントタッグ,過去のダイゴ＆ミクリ,ときのようかん最奥,ダブル,高難度標準,4,6,ルンパッパ,54,,すいすい,ひかえめ,オボンのみ,ねっとう,ギガドレイン,れいとうビーム,ねこだまし,HP128/特攻192/素早さ128,30,ミクリ側の支援兼火力,no,,なし,,5,なし,ときのようかんイベント完了,カラスバジム後,https://w.atwiki.jp/altair1/pages/39.html,歴史イベントそのものが特殊ルールのため公式ギミックなし。二人の役割を明確にした3体ずつのダブル。
PAST_DAIGO_MIKURI,本編・6個目後,イベントタッグ,過去のダイゴ＆ミクリ,ときのようかん最奥,ダブル,高難度標準,5,6,スターミー,55,,しぜんかいふく,おくびょう,いのちのたま,なみのり,サイコキネシス,10まんボルト,まもる,特攻252/素早さ252,30,ミクリ側の高速特殊,no,,なし,,5,なし,ときのようかんイベント完了,カラスバジム後,https://w.atwiki.jp/altair1/pages/39.html,歴史イベントそのものが特殊ルールのため公式ギミックなし。二人の役割を明確にした3体ずつのダブル。
PAST_DAIGO_MIKURI,本編・6個目後,イベントタッグ,過去のダイゴ＆ミクリ,ときのようかん最奥,ダブル,高難度標準,6,6,ミロカロス,57,,かちき,ずぶとい,たべのこし,ねっとう,れいとうビーム,じこさいせい,まもる,HP252/防御252,31,ミクリ側エース,no,,なし,,5,なし,ときのようかんイベント完了,カラスバジム後,https://w.atwiki.jp/altair1/pages/39.html,歴史イベントそのものが特殊ルールのため公式ギミックなし。二人の役割を明確にした3体ずつのダブル。
RIVAL01_PLAYER_ACTASHI,本編・序章,ライバル,ライバル,ハクジ研究所,シングル,高難度標準,1,1,リープン,5,,しんりょく,がんばりや,なし,ひっかく,しっぽをふる,なし,なし,0 EV,8,御三家の基本対面,no,,なし,,1,なし,なし,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作の御三家相性選択を維持。
RIVAL01_PLAYER_FAMER,本編・序章,ライバル,ライバル,ハクジ研究所,シングル,高難度標準,1,1,アクタシ,5,,げきりゅう,がんばりや,なし,はたく,なきごえ,なし,なし,0 EV,8,御三家の基本対面,no,,なし,,1,なし,なし,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作の御三家相性選択を維持。
RIVAL01_PLAYER_LEEPUN,本編・序章,ライバル,ライバル,ハクジ研究所,シングル,高難度標準,1,1,ファマー,5,,もうか,がんばりや,なし,たいあたり,にらみつける,なし,なし,0 EV,8,御三家の基本対面,no,,なし,,1,なし,なし,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,原作の御三家相性選択を維持。
RIVAL02_PLAYER_ACTASHI,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,1,3,ニドリーノ,22,,どくのトゲ,いじっぱり,オレンのみ,にどげり,どくばり,つつく,きあいだめ,攻撃40/素早さ20,16,序盤の物理圧力,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_ACTASHI,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,2,3,アオガラス,23,,きんちょうかん,ようき,なし,ついばむ,つめとぎ,ちょうはつ,とんぼがえり,攻撃40/素早さ40,16,交代と妨害の導入,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_ACTASHI,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,3,3,リーティン,24,,しんりょく,まじめ,オボンのみ,グラスミキサー,エアスラッシュ,せいちょう,リーフガード,攻撃/特攻80・素早さ40,18,ライバル御三家の中間エース,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_FAMER,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,1,3,ニドリーノ,22,,どくのトゲ,いじっぱり,オレンのみ,にどげり,どくばり,つつく,きあいだめ,攻撃40/素早さ20,16,序盤の物理圧力,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_FAMER,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,2,3,アオガラス,23,,きんちょうかん,ようき,なし,ついばむ,つめとぎ,ちょうはつ,とんぼがえり,攻撃40/素早さ40,16,交代と妨害の導入,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_FAMER,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,3,3,タテボーシ前段階,24,,げきりゅう,まじめ,オボンのみ,みずのはどう,ヘドロばくだん,どくどく,アクアジェット,攻撃/特攻80・素早さ40,18,ライバル御三家の中間エース,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_LEEPUN,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,1,3,ニドリーノ,22,,どくのトゲ,いじっぱり,オレンのみ,にどげり,どくばり,つつく,きあいだめ,攻撃40/素早さ20,16,序盤の物理圧力,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_LEEPUN,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,2,3,アオガラス,23,,きんちょうかん,ようき,なし,ついばむ,つめとぎ,ちょうはつ,とんぼがえり,攻撃40/素早さ40,16,交代と妨害の導入,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL02_PLAYER_LEEPUN,本編・2個目後,ライバル,ライバル,ミルシティ・こころのやかた前,シングル,高難度標準,3,3,ファイマー,24,,もうか,まじめ,オボンのみ,ほのおのパンチ,ミラーショット,かなしばり,ニトロチャージ,攻撃/特攻80・素早さ40,18,ライバル御三家の中間エース,no,,なし,,3,いいキズぐすり×1,現代型がくしゅうそうち,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,原作Lv14～15を、2個目ジム後として自然なLv22～24へ是正。学習装置入手直前の基準戦。
RIVAL03_PLAYER_ACTASHI,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,1,5,ミルタンク,46,,きもったま,わんぱく,オボンのみ,のしかかり,10まんばりき,ミルクのみ,でんじは,HP128/防御96,26,物理受けと麻痺,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_ACTASHI,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,2,5,ライノス,47,,いかく,いじっぱり,たべのこし,のしかかり,すなあらし,サンドソニック,じならし,HP160/攻撃128,26,威嚇と砂の物理軸,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_ACTASHI,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,3,5,ルチャブル,47,,かるわざ,ようき,オボンのみ,アクロバット,かわらわり,ちょうはつ,つるぎのまい,攻撃160/素早さ160,28,高速崩し,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_ACTASHI,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,4,5,メタゲラス,48,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,ラムのみ,アイアンヘッド,じならし,いわなだれ,ワイルドボルト,HP128/攻撃192,28,中盤の耐久物理枠,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_ACTASHI,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,5,5,リーテイル,50,,しんりょく,役割補正性格,クサZ,エナジーボール,エアスラッシュ,おいしげる,ダイヤブラスト,主能力252/素早さ160,28,御三家Zエース,yes,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_FAMER,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,1,5,ミルタンク,46,,きもったま,わんぱく,オボンのみ,のしかかり,10まんばりき,ミルクのみ,でんじは,HP128/防御96,26,物理受けと麻痺,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_FAMER,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,2,5,ライノス,47,,いかく,いじっぱり,たべのこし,のしかかり,すなあらし,サンドソニック,じならし,HP160/攻撃128,26,威嚇と砂の物理軸,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
RIVAL03_PLAYER_FAMER,本編・5個目後,ライバル,ライバル,オウニシティ橋,シングル,高難度標準,3,5,ルチャブル,47,,かるわざ,ようき,オボンのみ,アクロバット,かわらわり,ちょうはつ,つるぎのまい,攻撃160/素早さ160,28,高速崩し,no,,Zワザ,御三家がZ技で撃破可能、またはライバル側残り2体以下,4,すごいキズぐすり×1,なし,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,原作のレベル逆転を修正し、5体構成へ。御三家を中心にした初の本格的なライバルギミック戦。
