region,map_code,map_name,progress_stage,recommended_level_range,evolution_chain_id,root_national_no,root_name,family,types,category,integration_mode,encounter_method,encounter_level,encounter_rate,condition,stage_policy,dual_region_role,rotation_group,hidden_ability_policy,duplicate_capture_policy,implementation_note
カントー,K37,サファリゾーン西,認定章5前後,Lv.85～94,460,878,ゾウドウ,ゾウドウ → ダイオウドウ,はがね,通常生態,外来生態レイヤーへ追加,いわくだき／DexNav,Lv.85～94,通常0%／DexNav 2～5%,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種を通常配置。中間進化は高レベル地域のDexNav限定、最終進化は原則進化入手,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。,R3,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
トーホク,T037,サファリゾーン西,後半B,Lv.38～48／殿堂入り後Lv.55～70,460,878,ゾウドウ,ゾウドウ → ダイオウドウ,はがね,通常生態,外来生態レイヤーへ追加,いわくだき／DexNav,Lv.38～48／殿堂入り後Lv.55～70,通常0%／DexNav 2～5%,本編必須フラグを変更せず、外来生態フラグ・時間帯・DexNav・大量発生で制御,基礎種を通常配置。中間進化は高レベル地域のDexNav限定、最終進化は原則進化入手,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。,R3,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
カントー,K45,グレン研究所,認定章6～7,復元個体Lv.30／実験戦Lv.92,461,880,パッチラゴン,パッチラゴン,でんき／ドラゴン,化石,化石復元追加,博物館鑑定後に復元,Lv.30,月石片／火山灰を消費して反復可,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R1,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
トーホク,T_FOSSIL,ヒスイシティ考古学室,個別条件,Lv.20,461,880,パッチラゴン,パッチラゴン,でんき／ドラゴン,化石,化石復元追加,発掘片2個を納品して復元,Lv.20,反復採掘可,化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R1,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
カントー,K44,ニビ博物館・化石研究室,認定章1～6,復元個体Lv.20／再調整Lv.70,462,881,パッチルドン,パッチルドン,でんき／こおり,化石,化石復元追加,博物館鑑定後に復元,Lv.30,月石片／火山灰を消費して反復可,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R2,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
トーホク,T_FOSSIL,ヒスイシティ考古学室,個別条件,Lv.20,462,881,パッチルドン,パッチルドン,でんき／こおり,化石,化石復元追加,発掘片2個を納品して復元,Lv.20,反復採掘可,化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R2,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
カントー,K44,ニビ博物館・化石研究室,認定章1～6,復元個体Lv.20／再調整Lv.70,463,882,ウオノラゴン,ウオノラゴン,みず／ドラゴン,化石,化石復元追加,博物館鑑定後に復元,Lv.30,月石片／火山灰を消費して反復可,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R3,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
トーホク,T_FOSSIL,ヒスイシティ考古学室,個別条件,Lv.20,463,882,ウオノラゴン,ウオノラゴン,みず／ドラゴン,化石,化石復元追加,発掘片2個を納品して復元,Lv.20,反復採掘可,化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R3,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
カントー,K44,ニビ博物館・化石研究室,認定章1～6,復元個体Lv.20／再調整Lv.70,464,883,ウオチルドン,ウオチルドン,みず／こおり,化石,化石復元追加,博物館鑑定後に復元,Lv.30,月石片／火山灰を消費して反復可,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R4,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
トーホク,T_FOSSIL,ヒスイシティ考古学室,個別条件,Lv.20,464,883,ウオチルドン,ウオチルドン,みず／こおり,化石,化石復元追加,発掘片2個を納品して復元,Lv.20,反復採掘可,化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。,基礎種を復元,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。,R4,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
カントー,K41,シルフカンパニー,認定章5～6,Lv.90～97（異常遭遇）,465,884,ジュラルドン,ジュラルドン → ブリジュラス,はがね／ドラゴン,人工・無機物,外来生態レイヤーへ追加,屋内異常遭遇／DexNav,Lv.90～97（異常遭遇）,通常0%／DexNav 2～5%,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種を通常配置。中間進化は高レベル地域のDexNav限定、最終進化は原則進化入手,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。,R1,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
トーホク,T034,D・Hビル,後半A,Lv.42～55／殿堂入り後Lv.62～78,465,884,ジュラルドン,ジュラルドン → ブリジュラス,はがね／ドラゴン,人工・無機物,外来生態レイヤーへ追加,屋内異常遭遇／DexNav,Lv.42～55／殿堂入り後Lv.62～78,通常0%／DexNav 2～5%,本編必須フラグを変更せず、外来生態フラグ・時間帯・DexNav・大量発生で制御,基礎種を通常配置。中間進化は高レベル地域のDexNav限定、最終進化は原則進化入手,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。,R1,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
カントー,K43,ハナダのどうくつ,最終ポストゲーム,Lv.95～100,466,885,ドラメシヤ,ドラメシヤ → ドロンチ → ドラパルト,ゴースト／ドラゴン,600族,外来生態レイヤーへ追加,DexNav隠し枠,Lv.95～100,通常0%／DexNav 1～2%,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,基礎種のみ通常枠。中間進化は殿堂入り後DexNav、最終進化は野生禁止,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。,R2,DexNav連鎖20以上または地方研究ランク2で隠れ特性判定を解禁。通常草むらでは標準特性のみ。,通常種は両地方で捕獲可能。進化後の通常野生化は段階解禁。,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
